data;ruota;numero1;numero2;numero3;numero4;numero5
20070628;RN;22;41;70;27;79
20070628;TO;31;20;59;23;52
20070628;VE;75;64;26;42;77
20070630;BA;4;14;72;88;34
20070630;CA;6;62;86;9;81
20070630;FI;66;90;40;75;85
20070630;GE;21;74;68;53;59
20070630;MI;66;30;83;50;87
20070630;NA;69;51;53;58;84
20070630;PA;24;59;47;16;5
20070630;RM;61;75;39;69;73
20070630;RN;24;5;90;40;48
20070630;TO;83;48;24;71;57
20070630;VE;67;30;8;4;27
20070703;BA;23;36;9;85;75
20070703;CA;39;10;87;2;3
20070703;FI;39;44;75;17;55
20070703;GE;76;44;58;88;27
20070703;MI;54;5;88;45;24
20070703;NA;79;69;7;25;8
20070703;PA;87;85;21;39;64
20070703;RM;19;28;77;73;68
20070703;RN;43;80;70;9;34
20070703;TO;27;88;61;10;50
20070703;VE;42;58;76;35;64
20070705;BA;84;35;23;78;13
20070705;CA;4;37;14;86;79
20070705;FI;86;53;73;62;30
20070705;GE;81;6;51;42;5
20070705;MI;52;50;5;86;74
20070705;NA;8;67;1;57;84
20070705;PA;73;58;28;12;7
20070705;RM;24;4;59;47;51
20070705;RN;11;34;30;45;41
20070705;TO;77;88;83;71;14
20070705;VE;51;13;59;9;63
20070707;BA;45;64;5;39;35
20070707;CA;49;16;11;1;53
20070707;FI;32;51;15;70;61
20070707;GE;88;5;69;14;25
20070707;MI;83;8;53;18;55
20070707;NA;77;21;53;28;36
20070707;PA;69;31;78;43;71
20070707;RM;87;42;11;28;33
20070707;RN;3;26;11;12;85
20070707;TO;46;37;53;22;10
20070707;VE;19;22;37;52;85
20070710;BA;53;70;65;79;9
20070710;CA;58;32;13;30;87
20070710;FI;83;38;29;22;79
20070710;GE;72;56;44;41;11
20070710;MI;89;80;31;51;32
20070710;NA;53;14;50;60;83
20070710;PA;42;15;89;19;38
20070710;RM;68;1;27;20;55
20070710;RN;78;38;65;25;26
20070710;TO;43;16;21;53;65
20070710;VE;75;77;85;54;65
20070712;BA;56;27;2;65;19
20070712;CA;26;56;19;61;24
20070712;FI;79;25;4;89;73
20070712;GE;71;33;36;77;56
20070712;MI;1;68;18;88;73
20070712;NA;51;61;15;22;81
20070712;PA;68;58;63;16;7
20070712;RM;35;43;60;85;59
20070712;RN;7;63;25;50;41
20070712;TO;11;3;40;25;69
20070712;VE;63;88;66;7;33
20070714;BA;27;28;50;46;64
20070714;CA;1;19;23;79;74
20070714;FI;85;32;17;13;54
20070714;GE;83;39;78;58;8
20070714;MI;33;68;56;23;73
20070714;NA;63;78;69;85;38
20070714;PA;56;34;52;67;49
20070714;RM;44;20;70;67;39
20070714;RN;40;53;83;16;41
20070714;TO;45;18;33;51;57
20070714;VE;63;79;35;19;28
20070717;BA;23;89;82;39;81
20070717;CA;35;3;69;13;72
20070717;FI;89;31;79;2;33
20070717;GE;52;22;75;85;30
20070717;MI;62;46;34;70;89
20070717;NA;69;86;50;33;23
20070717;PA;65;62;69;2;28
20070717;RM;31;57;37;70;38
20070717;RN;46;18;21;31;6
20070717;TO;36;81;59;83;79
20070717;VE;49;43;79;2;71
20070719;BA;62;60;2;19;40
20070719;CA;59;56;13;90;73
20070719;FI;33;64;88;19;47
20070719;GE;9;63;77;48;51
20070719;MI;21;85;45;50;20
20070719;NA;30;2;23;31;88
20070719;PA;45;77;56;20;74
20070719;RM;70;22;37;15;43
20070719;RN;3;38;25;63;58
20070719;TO;53;76;35;41;74
20070719;VE;70;57;29;65;48
20070721;BA;75;44;77;15;31
20070721;CA;15;57;88;71;61
20070721;FI;62;65;67;61;69
20070721;GE;28;55;43;64;90
20070721;MI;69;25;79;61;33
20070721;NA;64;69;22;88;73
20070721;PA;18;79;21;69;16
20070721;RM;81;5;79;28;3
20070721;RN;6;77;72;30;13
20070721;TO;6;44;55;40;12
20070721;VE;3;59;23;74;58
20070724;BA;43;90;63;37;46
20070724;CA;58;59;89;77;38
20070724;FI;61;69;32;65;5
20070724;GE;87;72;75;30;82
20070724;MI;56;70;11;32;28
20070724;NA;73;30;14;58;87
20070724;PA;81;60;79;9;33
20070724;RM;62;89;45;61;13
20070724;RN;73;75;72;86;35
20070724;TO;71;35;61;85;47
20070724;VE;75;69;30;43;61
20070726;BA;81;21;24;40;9
20070726;CA;42;50;65;54;18
20070726;FI;36;2;64;44;6
20070726;GE;5;63;59;75;32
20070726;MI;87;53;57;58;40
20070726;NA;20;5;43;69;6
20070726;PA;22;38;11;85;75
20070726;RM;68;35;31;65;18
20070726;RN;55;15;39;41;8
20070726;TO;89;88;35;75;61
20070726;VE;52;89;58;29;18
20070728;BA;38;46;79;62;4
20070728;CA;16;53;32;50;37
20070728;FI;84;53;54;44;38
20070728;GE;36;86;6;22;2
20070728;MI;71;6;47;9;65
20070728;NA;63;71;32;54;7
20070728;PA;8;56;54;86;57
20070728;RM;47;20;76;49;53
20070728;RN;36;74;23;72;42
20070728;TO;18;31;20;14;2
20070728;VE;69;55;87;13;7
20070731;BA;83;40;8;64;53
20070731;CA;89;25;37;66;34
20070731;FI;72;27;38;53;24
20070731;GE;28;66;2;54;43
20070731;MI;38;44;56;72;33
20070731;NA;84;33;61;60;70
20070731;PA;65;53;32;57;10
20070731;RM;12;13;67;62;68
20070731;RN;61;9;32;52;58
20070731;TO;53;57;74;45;7
20070731;VE;31;4;41;28;45
20070802;BA;55;40;67;12;71
20070802;CA;37;42;86;85;20
20070802;FI;59;32;16;75;66
20070802;GE;86;37;69;85;66
20070802;MI;66;56;64;52;15
20070802;NA;16;36;29;51;13
20070802;PA;24;58;54;26;57
20070802;RM;51;15;62;20;37
20070802;RN;52;19;6;45;73
20070802;TO;70;40;65;77;8
20070802;VE;41;50;58;3;30
20070804;BA;84;37;82;15;54
20070804;CA;81;2;3;56;79
20070804;FI;71;40;21;83;31
20070804;GE;19;37;33;17;42
20070804;MI;46;19;81;80;62
20070804;NA;87;43;90;47;75
20070804;PA;41;60;65;17;75
20070804;RM;64;17;42;23;66
20070804;RN;22;67;86;83;55
20070804;TO;29;53;23;64;20
20070804;VE;81;29;78;82;70
20070807;BA;29;32;72;4;68
20070807;CA;6;79;5;26;64
20070807;FI;50;88;65;21;32
20070807;GE;67;86;71;72;36
20070807;MI;73;29;25;90;60
20070807;NA;67;2;37;72;24
20070807;PA;21;15;38;53;67
20070807;RM;55;90;52;21;62
20070807;RN;85;84;44;39;77
20070807;TO;36;28;67;5;4
20070807;VE;24;23;77;25;33
20070809;BA;62;55;4;45;65
20070809;CA;71;52;78;48;8
20070809;FI;57;54;34;65;30
20070809;GE;2;13;76;51;45
20070809;MI;83;51;11;19;46
20070809;NA;34;17;59;63;81
20070809;PA;79;87;7;49;12
20070809;RM;39;60;27;14;77
20070809;RN;3;39;34;49;20
20070809;TO;16;77;11;78;50
20070809;VE;13;9;67;58;5
20070811;BA;30;74;69;31;38
20070811;CA;34;90;77;83;14
20070811;FI;41;68;85;7;73
20070811;GE;40;19;25;36;28
20070811;MI;37;79;75;49;48
20070811;NA;62;45;51;29;71
20070811;PA;68;43;82;80;78
20070811;RM;65;15;57;75;49
20070811;RN;64;71;29;59;8
20070811;TO;76;55;74;75;58
20070811;VE;40;64;14;81;52
20070814;BA;14;72;58;22;85
20070814;CA;9;74;39;89;28
20070814;FI;60;26;38;47;89
20070814;GE;65;67;30;63;80
20070814;MI;44;78;81;23;76
20070814;NA;52;39;45;40;66
20070814;PA;19;30;15;35;13
20070814;RM;71;51;89;5;20
20070814;RN;18;15;84;70;60
20070814;TO;8;75;3;20;86
20070814;VE;57;36;76;81;54
20070816;BA;16;47;22;6;38
20070816;CA;25;67;46;28;90
20070816;FI;69;74;20;10;5
20070816;GE;89;4;62;74;72
20070816;MI;78;48;53;74;9
20070816;NA;16;38;13;80;6
20070816;PA;37;54;16;43;40
20070816;RM;24;66;34;27;84
20070816;RN;4;32;53;47;41
20070816;TO;85;71;52;53;55
20070816;VE;25;28;48;59;17
20070818;BA;67;9;58;2;61
20070818;CA;85;48;19;28;10
20070818;FI;60;28;47;64;56
20070818;GE;75;6;19;56;83
20070818;MI;87;51;59;84;39
20070818;NA;88;46;64;49;90
20070818;PA;25;78;51;9;38
20070818;RM;1;18;17;67;63
20070818;RN;14;57;47;13;81
20070818;TO;67;7;51;82;61
20070818;VE;75;4;60;67;87
20070821;BA;55;79;31;73;7
20070821;CA;39;10;41;57;7
20070821;FI;58;79;5;62;49
20070821;GE;41;62;49;53;7
20070821;MI;27;71;84;60;5
20070821;NA;45;68;35;21;85
20070821;PA;11;88;46;2;43
20070821;RM;53;79;30;39;45
20070821;RN;85;72;6;73;79
20070821;TO;31;9;34;17;30
20070821;VE;34;30;89;64;77
20070823;BA;87;31;33;17;43
20070823;CA;47;28;73;61;74
20070823;FI;46;61;89;72;9
20070823;GE;25;10;86;68;38
20070823;MI;80;20;82;85;34
20070823;NA;49;86;56;82;11
20070823;PA;8;9;83;16;76
20070823;RM;55;39;63;89;61
20070823;RN;67;46;38;39;33
20070823;TO;50;14;84;36;35
20070823;VE;8;64;9;5;82
20070825;BA;30;14;45;23;71
20070825;CA;47;30;26;71;15
20070825;FI;4;78;54;60;51
20070825;GE;62;87;70;18;73
20070825;MI;34;6;77;57;78
20070825;NA;23;89;22;83;72
20070825;PA;57;81;56;35;66
20070825;RM;25;15;34;19;89
20070825;RN;70;84;60;22;40
20070825;TO;58;67;89;19;21
20070825;VE;40;67;71;85;36
20070828;BA;75;23;6;37;50
20070828;CA;5;23;44;50;66
20070828;FI;83;24;53;59;66
20070828;GE;15;43;22;65;7
20070828;MI;6;90;17;26;62
20070828;NA;81;48;46;63;11
20070828;PA;36;33;85;79;70
20070828;RM;18;5;59;81;64
20070828;RN;75;10;5;90;80
20070828;TO;15;23;12;72;34
20070828;VE;72;50;56;31;80
20070830;BA;48;21;67;66;49
20070830;CA;16;50;41;83;75
20070830;FI;19;41;37;32;42
20070830;GE;1;24;86;84;68
20070830;MI;19;88;71;73;46
20070830;NA;60;54;83;68;73
20070830;PA;56;62;88;37;21
20070830;RM;49;13;38;22;32
20070830;RN;56;23;77;62;39
20070830;TO;49;2;30;5;88
20070830;VE;76;75;37;59;84
20070901;BA;84;80;46;50;20
20070901;CA;40;14;72;44;52
20070901;FI;1;33;65;14;19
20070901;GE;27;64;16;78;8
20070901;MI;37;13;64;40;36
20070901;NA;57;60;73;89;16
20070901;PA;39;14;78;8;36
20070901;RM;35;61;2;26;47
20070901;RN;31;49;32;39;13
20070901;TO;32;35;19;57;11
20070901;VE;67;18;52;19;76
20070904;BA;66;2;85;21;32
20070904;CA;74;63;39;89;41
20070904;FI;9;40;73;65;63
20070904;GE;1;39;63;89;21
20070904;MI;62;51;7;82;28
20070904;NA;5;42;73;6;69
20070904;PA;5;51;1;9;87
20070904;RM;6;89;36;72;31
20070904;RN;3;25;67;8;19
20070904;TO;87;36;82;26;42
20070904;VE;10;28;51;59;77
20070906;BA;26;20;13;34;79
20070906;CA;6;4;28;83;47
20070906;FI;25;7;44;70;8
20070906;GE;36;55;57;4;71
20070906;MI;9;64;16;25;27
20070906;NA;70;22;44;72;63
20070906;PA;16;78;50;55;5
20070906;RM;22;5;18;10;20
20070906;RN;63;57;19;85;80
20070906;TO;5;24;32;49;44
20070906;VE;64;86;18;76;22
20070908;BA;31;35;53;26;73
20070908;CA;4;47;68;84;70
20070908;FI;9;59;81;53;88
20070908;GE;35;15;71;39;66
20070908;MI;70;84;6;58;13
20070908;NA;32;39;81;13;52
20070908;PA;47;12;39;79;21
20070908;RM;89;59;49;57;17
20070908;RN;5;87;23;8;11
20070908;TO;56;23;83;31;41
20070908;VE;19;66;43;11;55
20070911;BA;78;8;83;36;60
20070911;CA;56;29;36;81;32
20070911;FI;3;19;10;54;13
20070911;GE;19;12;80;43;14
20070911;MI;73;5;71;37;53
20070911;NA;39;22;41;1;17
20070911;PA;19;70;67;15;24
20070911;RM;4;54;79;46;22
20070911;RN;5;82;73;77;80
20070911;TO;20;80;9;78;53
20070911;VE;80;65;69;63;35
20070913;BA;59;23;85;76;3
20070913;CA;21;28;42;8;20
20070913;FI;65;37;8;48;19
20070913;GE;33;25;5;44;85
20070913;MI;82;63;59;28;36
20070913;NA;23;81;56;15;14
20070913;PA;78;33;46;2;54
20070913;RM;15;6;36;12;74
20070913;RN;79;2;30;32;51
20070913;TO;8;4;20;53;71
20070913;VE;41;5;68;20;27
20070915;BA;57;67;66;39;29
20070915;CA;66;68;86;30;29
20070915;FI;30;52;36;14;16
20070915;GE;35;90;22;87;25
20070915;MI;75;58;39;10;28
20070915;NA;64;70;19;16;68
20070915;PA;10;39;59;82;34
20070915;RM;72;43;51;40;10
20070915;RN;3;34;26;17;35
20070915;TO;85;41;54;19;28
20070915;VE;49;56;25;38;9
20070918;BA;17;3;23;38;35
20070918;CA;29;88;6;12;74
20070918;FI;68;12;33;53;37
20070918;GE;30;28;19;26;35
20070918;MI;80;53;74;43;81
20070918;NA;56;79;4;54;13
20070918;PA;30;11;89;48;24
20070918;RM;7;71;18;79;66
20070918;RN;28;29;67;20;30
20070918;TO;63;20;78;80;86
20070918;VE;19;2;11;78;23
20070920;BA;49;81;69;27;58
20070920;CA;89;22;59;64;29
20070920;FI;87;75;78;23;41
20070920;GE;76;52;53;61;12
20070920;MI;38;39;88;65;70
20070920;NA;10;33;36;14;37
20070920;PA;20;35;49;53;27
20070920;RM;24;84;82;25;59
20070920;RN;48;17;34;2;58
20070920;TO;23;42;58;84;56
20070920;VE;77;82;3;7;46
20070922;BA;85;90;69;82;74
20070922;CA;9;67;66;52;78
20070922;FI;79;10;69;18;27
20070922;GE;44;84;13;52;68
20070922;MI;52;64;66;32;58
20070922;NA;86;5;81;70;88
20070922;PA;85;4;52;56;66
20070922;RM;68;24;81;22;83
20070922;RN;68;55;85;10;22
20070922;TO;62;30;18;70;77
20070922;VE;20;50;14;73;52
20070925;BA;48;59;70;29;90
20070925;CA;27;34;4;64;84
20070925;FI;14;42;7;32;27
20070925;GE;19;59;54;66;49
20070925;MI;68;31;47;53;23
20070925;NA;22;74;9;70;78
20070925;PA;18;78;84;26;5
20070925;RM;10;79;57;65;42
20070925;RN;24;40;36;17;50
20070925;TO;46;20;76;19;26
20070925;VE;38;8;60;53;73
20070927;BA;46;63;59;48;23
20070927;CA;2;16;17;53;82
20070927;FI;48;86;30;5;78
20070927;GE;9;14;31;71;44
20070927;MI;55;12;4;1;24
20070927;NA;23;66;84;28;25
20070927;PA;63;16;77;64;17
20070927;RM;2;37;57;48;25
20070927;RN;83;61;54;74;82
20070927;TO;34;53;10;52;30
20070927;VE;15;44;10;51;17
20070929;BA;20;51;73;19;63
20070929;CA;83;61;32;76;46
20070929;FI;21;81;15;8;23
20070929;GE;89;43;87;39;20
20070929;MI;11;54;12;47;89
20070929;NA;8;90;79;85;22
20070929;PA;17;56;46;55;13
20070929;RM;80;79;89;15;65
20070929;RN;35;66;68;67;79
20070929;TO;27;70;58;35;21
20070929;VE;11;64;28;88;38
20071002;BA;48;42;74;28;59
20071002;CA;36;57;44;7;53
20071002;FI;61;77;31;56;60
20071002;GE;14;31;23;73;24
20071002;MI;8;11;32;38;61
20071002;NA;23;33;52;22;13
20071002;PA;62;7;73;35;33
20071002;RM;62;49;85;16;56
20071002;RN;54;35;24;2;63
20071002;TO;52;62;59;15;35
20071002;VE;47;9;69;70;62
20071004;BA;87;62;50;77;48
20071004;CA;11;82;21;65;7
20071004;FI;17;50;10;23;39
20071004;GE;44;19;58;24;79
20071004;MI;77;10;52;63;35
20071004;NA;33;25;72;68;48
20071004;PA;51;59;30;10;67
20071004;RM;87;3;54;82;21
20071004;RN;42;80;35;54;86
20071004;TO;53;11;61;32;29
20071004;VE;16;63;48;81;44
20071006;BA;21;59;58;48;87
20071006;CA;40;53;5;82;2
20071006;FI;70;89;66;30;13
20071006;GE;20;26;19;49;50
20071006;MI;43;32;36;68;86
20071006;NA;3;54;89;87;61
20071006;PA;69;21;19;73;14
20071006;RM;20;59;67;76;37
20071006;RN;11;45;50;90;17
20071006;TO;24;71;70;38;85
20071006;VE;78;40;68;79;14
20071009;BA;51;53;14;52;1
20071009;CA;67;33;21;84;47
20071009;FI;17;35;36;23;25
20071009;GE;69;7;77;29;84
20071009;MI;7;81;87;26;59
20071009;NA;57;16;86;35;39
20071009;PA;9;25;27;2;8
20071009;RM;78;83;55;4;84
20071009;RN;20;17;6;33;30
20071009;TO;60;12;68;83;58
20071009;VE;87;46;70;86;6
20071011;BA;71;24;82;16;31
20071011;CA;54;69;85;67;23
20071011;FI;76;66;81;33;73
20071011;GE;60;19;64;90;78
20071011;MI;78;49;14;15;24
20071011;NA;37;35;76;70;59
20071011;PA;49;71;70;86;37
20071011;RM;18;38;20;6;78
20071011;RN;35;84;73;24;13
20071011;TO;87;10;44;11;80
20071011;VE;23;33;20;72;64
20071013;BA;42;88;38;80;23
20071013;CA;6;15;50;23;51
20071013;FI;44;2;23;27;15
20071013;GE;74;67;79;7;69
20071013;MI;80;33;52;19;39
20071013;NA;41;22;53;54;14
20071013;PA;86;50;40;68;20
20071013;RM;12;34;56;70;28
20071013;RN;46;85;30;77;42
20071013;TO;27;15;2;37;31
20071013;VE;37;89;30;27;3
20071016;BA;7;2;63;3;30
20071016;CA;8;55;1;67;64
20071016;FI;77;82;75;51;18
20071016;GE;66;52;26;51;73
20071016;MI;65;63;5;3;69
20071016;NA;72;34;11;59;31
20071016;PA;58;85;84;11;26
20071016;RM;77;21;45;14;69
20071016;RN;23;77;27;37;38
20071016;TO;21;29;33;90;85
20071016;VE;85;66;43;18;35
20071018;BA;2;68;48;44;62
20071018;CA;22;53;76;70;88
20071018;FI;81;70;65;7;38
20071018;GE;76;60;81;68;12
20071018;MI;51;22;82;41;77
20071018;NA;24;21;50;33;85
20071018;PA;62;88;18;20;21
20071018;RM;55;26;65;57;4
20071018;RN;27;83;52;88;9
20071018;TO;49;6;77;68;76
20071018;VE;53;8;49;45;37
20071020;BA;17;4;81;34;44
20071020;CA;84;72;63;42;70
20071020;FI;36;58;18;34;29
20071020;GE;11;37;70;34;3
20071020;MI;72;89;9;24;27
20071020;NA;20;52;40;61;81
20071020;PA;57;85;89;79;47
20071020;RM;11;27;63;19;40
20071020;RN;89;43;32;11;51
20071020;TO;53;78;86;20;77
20071020;VE;51;47;49;83;52
20071023;BA;90;44;51;50;88
20071023;CA;2;36;77;4;33
20071023;FI;10;36;13;32;48
20071023;GE;2;39;60;9;44
20071023;MI;62;7;22;44;71
20071023;NA;1;15;57;40;3
20071023;PA;71;82;2;19;84
20071023;RM;26;62;47;10;21
20071023;RN;32;55;15;61;44
20071023;TO;78;25;88;46;2
20071023;VE;43;72;79;50;31
20071025;BA;3;30;41;8;66
20071025;CA;55;8;64;7;23
20071025;FI;30;7;41;60;77
20071025;GE;26;11;2;33;18
20071025;MI;6;22;71;24;88
20071025;NA;89;9;84;57;71
20071025;PA;7;76;32;34;9
20071025;RM;67;6;70;11;19
20071025;RN;7;28;25;69;2
20071025;TO;24;1;88;39;84
20071025;VE;11;16;53;34;64
20071027;BA;57;21;82;5;24
20071027;CA;81;2;85;87;30
20071027;FI;7;68;51;50;22
20071027;GE;73;58;84;19;79
20071027;MI;42;31;15;44;82
20071027;NA;39;16;62;52;20
20071027;PA;42;19;38;41;12
20071027;RM;56;50;1;89;46
20071027;RN;73;17;47;5;45
20071027;TO;84;44;23;30;87
20071027;VE;18;84;34;36;82
20071030;BA;73;34;31;2;69
20071030;CA;41;34;40;87;50
20071030;FI;39;56;3;5;26
20071030;GE;86;41;31;79;90
20071030;MI;54;13;45;26;20
20071030;NA;63;37;27;38;19
20071030;PA;22;36;71;57;80
20071030;RM;68;75;72;22;47
20071030;RN;15;73;14;43;70
20071030;TO;68;50;9;83;56
20071030;VE;12;29;35;82;59
20071102;BA;31;25;36;41;86
20071102;CA;63;39;76;80;12
20071102;FI;60;81;50;77;72
20071102;GE;38;57;12;49;31
20071102;MI;51;6;62;45;56
20071102;NA;72;40;2;31;77
20071102;PA;73;17;61;66;5
20071102;RM;29;7;83;45;77
20071102;RN;50;10;21;9;58
20071102;TO;49;1;22;39;10
20071102;VE;69;35;64;2;88
20071103;BA;64;18;70;17;48
20071103;CA;87;68;27;1;28
20071103;FI;11;79;88;89;6
20071103;GE;1;81;6;27;75
20071103;MI;44;12;34;47;40
20071103;NA;31;88;21;78;69
20071103;PA;31;89;71;12;32
20071103;RM;83;11;58;90;79
20071103;RN;37;76;8;34;15
20071103;TO;70;74;77;53;23
20071103;VE;34;36;63;78;45
20071106;BA;78;8;29;66;46
20071106;CA;34;31;81;12;26
20071106;FI;32;87;74;46;16
20071106;GE;86;43;8;72;9
20071106;MI;55;70;12;48;44
20071106;NA;18;64;29;31;59
20071106;PA;13;48;4;61;3
20071106;RM;46;33;45;34;17
20071106;RN;66;53;17;55;15
20071106;TO;53;22;4;71;52
20071106;VE;59;14;68;55;82
20071108;BA;29;66;20;13;69
20071108;CA;14;34;79;8;84
20071108;FI;16;6;78;36;24
20071108;GE;82;60;36;86;52
20071108;MI;38;13;17;21;5
20071108;NA;72;71;10;12;90
20071108;PA;62;45;21;14;22
20071108;RM;84;48;66;41;23
20071108;RN;28;14;59;44;61
20071108;TO;63;84;26;90;32
20071108;VE;66;20;34;16;39
20071110;BA;54;72;73;11;65
20071110;CA;30;86;65;80;46
20071110;FI;52;79;70;14;77
20071110;GE;80;66;88;32;16
20071110;MI;88;1;17;41;38
20071110;NA;50;74;43;51;81
20071110;PA;39;36;55;32;3
20071110;RM;6;28;72;18;5
20071110;RN;49;86;63;57;77
20071110;TO;23;78;42;38;49
20071110;VE;51;78;26;4;33
20071113;BA;2;89;81;23;56
20071113;CA;21;89;63;15;39
20071113;FI;68;41;56;89;18
20071113;GE;24;76;25;74;40
20071113;MI;79;24;34;85;44
20071113;NA;33;39;20;16;59
20071113;PA;1;89;87;56;38
20071113;RM;62;64;26;20;35
20071113;RN;21;76;66;1;28
20071113;TO;21;62;29;42;6
20071113;VE;14;43;25;85;68
20071115;BA;9;34;35;45;59
20071115;CA;29;90;63;22;32
20071115;FI;76;3;65;80;8
20071115;GE;78;51;77;83;14
20071115;MI;69;11;13;4;47
20071115;NA;4;30;37;22;39
20071115;PA;74;39;72;3;87
20071115;RM;85;23;43;42;34
20071115;RN;11;19;38;18;82
20071115;TO;1;25;64;85;43
20071115;VE;86;23;2;55;1
20071117;BA;40;63;18;5;27
20071117;CA;56;24;14;40;32
20071117;FI;63;42;34;44;1
20071117;GE;31;13;63;76;3
20071117;MI;28;67;65;5;50
20071117;NA;68;44;21;72;80
20071117;PA;86;43;47;42;15
20071117;RM;18;32;69;22;70
20071117;RN;68;60;3;67;35
20071117;TO;84;21;47;45;73
20071117;VE;71;18;50;51;20
20071120;BA;30;19;33;28;52
20071120;CA;22;8;81;33;59
20071120;FI;18;76;89;54;71
20071120;GE;56;9;24;69;51
20071120;MI;1;81;67;5;18
20071120;NA;75;7;67;59;65
20071120;PA;65;84;29;44;19
20071120;RM;34;12;15;27;62
20071120;RN;45;3;53;27;55
20071120;TO;4;88;89;33;29
20071120;VE;18;31;79;9;17
20071122;BA;57;64;54;32;6
20071122;CA;61;53;24;41;56
20071122;FI;2;59;10;57;33
20071122;GE;34;58;9;7;84
20071122;MI;55;33;16;48;59
20071122;NA;61;14;79;63;38
20071122;PA;51;34;55;9;85
20071122;RM;82;72;44;75;80
20071122;RN;60;21;66;52;6
20071122;TO;76;78;85;39;62
20071122;VE;15;17;35;33;36
20071124;BA;81;83;7;9;67
20071124;CA;87;86;77;80;57
20071124;FI;37;11;63;87;69
20071124;GE;90;59;29;21;86
20071124;MI;90;27;77;38;32
20071124;NA;26;46;37;49;63
20071124;PA;53;18;78;63;35
20071124;RM;86;19;55;63;20
20071124;RN;60;34;43;70;30
20071124;TO;72;87;68;48;70
20071124;VE;31;65;82;51;34
20071127;BA;39;90;21;12;89
20071127;CA;59;41;58;46;70
20071127;FI;79;42;75;90;33
20071127;GE;64;83;46;21;52
20071127;MI;22;17;90;83;14
20071127;NA;2;58;24;64;8
20071127;PA;61;58;6;62;15
20071127;RM;79;28;20;73;86
20071127;RN;23;68;19;22;59
20071127;TO;76;71;13;8;7
20071127;VE;84;75;64;48;62
20071129;BA;66;47;29;78;89
20071129;CA;83;78;14;11;26
20071129;FI;76;60;25;39;72
20071129;GE;67;41;29;11;49
20071129;MI;43;65;23;41;51
20071129;NA;17;44;14;78;90
20071129;PA;42;64;21;39;87
20071129;RM;41;22;45;79;53
20071129;RN;46;88;74;22;17
20071129;TO;37;81;84;62;90
20071129;VE;8;84;23;18;57
20071201;BA;55;57;78;66;50
20071201;CA;76;79;44;85;58
20071201;FI;6;36;46;40;60
20071201;GE;77;81;24;63;39
20071201;MI;76;20;81;43;90
20071201;NA;6;19;20;58;86
20071201;PA;53;69;52;12;16
20071201;RM;30;88;64;11;54
20071201;RN;70;46;67;39;66
20071201;TO;25;17;32;47;28
20071201;VE;17;84;81;6;34
20071204;BA;3;1;17;85;8
20071204;CA;87;55;29;86;21
20071204;FI;69;47;78;70;35
20071204;GE;51;63;48;56;65
20071204;MI;10;46;21;59;68
20071204;NA;85;76;14;28;86
20071204;PA;40;21;66;47;80
20071204;RM;54;51;9;69;63
20071204;RN;13;75;33;82;29
20071204;TO;17;8;14;27;15
20071204;VE;43;62;76;38;10
20071206;BA;84;68;70;5;71
20071206;CA;33;11;47;21;56
20071206;FI;83;12;29;19;76
20071206;GE;9;12;47;40;45
20071206;MI;33;56;21;70;34
20071206;NA;37;61;72;52;38
20071206;PA;48;75;76;6;16
20071206;RM;65;89;3;5;10
20071206;RN;88;14;58;89;36
20071206;TO;41;75;29;46;65
20071206;VE;55;11;19;84;39
20071210;BA;5;27;73;75;85
20071210;CA;81;78;89;67;39
20071210;FI;13;8;86;81;40
20071210;GE;79;19;46;47;43
20071210;MI;63;17;31;32;54
20071210;NA;30;68;77;75;20
20071210;PA;28;26;77;6;65
20071210;RM;42;83;2;77;8
20071210;RN;66;39;68;37;9
20071210;TO;57;29;80;15;4
20071210;VE;84;68;13;55;58
20071211;BA;82;49;60;87;55
20071211;CA;24;76;12;29;80
20071211;FI;28;23;6;89;37
20071211;GE;20;65;63;8;23
20071211;MI;85;90;15;29;17
20071211;NA;9;47;57;5;56
20071211;PA;71;9;83;46;3
20071211;RM;28;12;61;68;42
20071211;RN;1;2;61;55;83
20071211;TO;51;17;12;62;26
20071211;VE;37;20;44;90;46
20071213;BA;20;71;87;14;22
20071213;CA;32;56;34;61;44
20071213;FI;72;84;10;57;32
20071213;GE;67;2;23;21;69
20071213;MI;39;80;89;15;65
20071213;NA;39;22;15;78;13
20071213;PA;55;13;1;76;63
20071213;RM;12;31;76;23;58
20071213;RN;52;43;74;14;69
20071213;TO;65;33;27;85;55
20071213;VE;15;6;16;25;87
20071215;BA;61;30;3;64;58
20071215;CA;62;55;69;34;1
20071215;FI;63;68;57;23;9
20071215;GE;16;29;69;15;26
20071215;MI;86;44;69;50;60
20071215;NA;25;71;77;29;67
20071215;PA;43;18;87;71;14
20071215;RM;31;70;24;66;64
20071215;RN;39;33;31;78;11
20071215;TO;68;26;14;79;73
20071215;VE;23;46;39;33;48
20071218;BA;65;3;60;26;70
20071218;CA;88;53;22;23;74
20071218;FI;29;66;81;76;40
20071218;GE;62;41;53;10;79
20071218;MI;33;3;29;9;79
20071218;NA;80;23;87;62;90
20071218;PA;28;64;88;50;4
20071218;RM;35;88;60;54;18
20071218;RN;7;71;85;69;32
20071218;TO;15;87;45;30;12
20071218;VE;69;9;7;31;64
20071220;BA;22;60;32;79;82
20071220;CA;11;76;90;48;53
20071220;FI;10;7;57;45;65
20071220;GE;71;6;33;15;43
20071220;MI;6;5;54;27;84
