data;concorso;numero1;numero2;numero3;numero4;numero5;numero6;jolly;superstar
20240914;147;1;31;55;65;76;88;52;34
20240917;148;17;28;62;64;74;84;88;90
20240919;149;3;13;44;45;56;61;33;34
20240920;150;14;22;42;44;47;79;85;29
20240921;151;8;33;35;39;78;83;52;72
20240924;152;2;25;27;50;88;90;19;86
20240926;153;2;13;14;41;52;79;84;12
20240927;154;4;14;42;46;53;60;31;85
20240928;155;4;8;28;33;34;57;27;88
20241001;156;57;60;68;70;80;83;25;64
20241003;157;26;27;40;51;67;86;4;82
20241004;158;5;43;57;58;72;87;3;72
20241005;159;13;41;47;58;81;84;4;81
20241008;160;6;21;25;59;63;68;8;70
20241010;161;6;48;64;80;87;89;43;82
20241011;162;31;34;49;66;75;88;1;16
20241012;163;11;13;16;22;42;51;37;47
20241015;164;1;23;44;45;47;60;14;19
20241017;165;2;23;24;42;46;88;61;27
20241018;166;19;39;41;42;45;88;40;27
20241019;167;14;67;73;86;89;90;8;77
20241022;168;13;23;37;43;64;79;84;20
20241024;169;7;21;23;28;29;31;20;66
20241025;170;5;11;39;41;62;80;78;33
20241026;171;14;31;40;42;52;65;15;69
20241029;172;6;17;26;35;57;64;14;23
20241031;173;18;40;55;58;71;85;46;46
20241102;174;3;19;27;43;61;77;80;41
20241104;175;27;32;33;44;60;89;52;5
20241105;176;32;43;53;75;77;88;81;79
20241107;177;1;50;68;75;81;84;8;25
20241108;178;13;22;49;58;64;75;20;16
20241109;179;26;36;43;51;63;89;21;57
20241112;180;13;28;29;32;39;81;82;36
20241114;181;36;46;69;70;73;82;26;84
20241115;182;2;4;5;42;53;83;23;43
20241116;183;52;56;66;68;70;73;90;12
20241119;184;20;34;36;68;72;74;44;49
20241121;185;4;7;20;24;41;67;85;35
20241122;186;6;26;51;53;78;89;79;70
20241123;187;15;22;29;32;35;67;87;23
20241126;188;13;23;26;31;46;89;43;24
20241128;189;3;8;37;54;74;84;26;26
20241129;190;21;33;44;55;75;80;53;64
20241130;191;27;48;50;69;74;81;13;36
20241203;192;4;17;37;56;73;90;46;11
20241205;193;4;42;45;72;82;84;25;10
20241206;194;21;48;60;61;67;71;86;22
20241207;195;21;30;55;60;70;75;13;25
20241210;196;5;54;68;69;71;81;30;56
20241212;197;20;61;76;78;85;87;44;72
20241213;198;16;42;54;55;65;83;27;90
20241214;199;34;50;52;59;70;83;13;74
20241217;200;3;25;49;58;64;66;46;77
20241219;201;2;4;8;20;22;76;72;60
20241220;202;17;35;43;56;63;85;23;74
20241221;203;23;25;53;55;71;79;63;6
20241224;204;6;18;27;30;52;56;83;80
20241227;205;9;13;15;43;53;68;58;69
20241228;206;28;29;46;68;81;88;79;40
20241230;207;3;8;18;25;58;75;12;54
20241231;208;5;16;23;40;47;80;17;13
20250102;1;19;21;29;74;77;88;7;56
20250103;2;13;30;43;49;74;89;4;32
20250104;3;31;42;43;63;83;86;37;86
20250107;4;7;10;11;29;32;87;34;51
20250109;5;15;33;40;71;74;82;89;15
20250110;6;19;25;33;49;57;72;46;38
20250111;7;5;6;11;22;35;85;30;53
20250114;8;4;15;17;40;64;75;23;80
20250116;9;31;38;59;69;72;88;64;73
20250117;10;8;12;15;40;66;89;7;15
20250118;11;2;10;21;29;46;70;31;59
20250121;12;3;18;41;58;62;73;64;20
20250123;13;1;7;34;46;69;80;64;42
20250124;14;14;20;46;62;84;85;1;78
20250125;15;5;6;24;44;45;76;58;64
20250128;16;48;63;65;72;77;82;85;47
20250130;17;23;32;34;35;41;47;65;2
20250131;18;7;18;22;25;30;72;76;51
20250201;19;21;25;26;45;49;59;68;82
20250204;20;10;29;41;77;83;85;56;80
20250206;21;4;11;41;72;83;86;30;30
20250207;22;16;29;30;47;52;84;10;17
20250208;23;29;46;57;66;72;86;64;40
20250211;24;9;39;55;75;79;86;2;56
20250213;25;31;41;62;64;74;87;84;68
20250214;26;18;30;40;52;60;71;65;70
20250215;27;22;37;48;72;77;85;39;72
20250218;28;3;5;7;54;76;85;89;64
20250220;29;6;19;27;63;71;77;13;70
20250221;30;21;45;48;72;79;87;73;89
20250222;31;35;40;48;49;52;89;24;32
20250225;32;6;58;68;83;89;90;73;50
20250227;33;29;31;33;42;51;72;34;62
20250228;34;4;12;37;59;63;90;70;15
20250301;35;1;12;33;40;41;83;6;67
20250304;36;9;28;52;63;77;79;11;39
20250306;37;1;10;18;19;32;36;20;53
20250307;38;11;24;25;30;43;47;28;5
20250308;39;11;16;35;59;65;87;9;52
20250311;40;22;27;48;55;58;90;63;11
20250313;41;7;25;33;51;58;70;79;31
20250314;42;3;10;20;36;37;49;21;14
20250315;43;2;8;50;77;79;82;85;36
20250318;44;1;64;73;79;80;86;39;68
20250320;45;36;40;49;54;66;83;14;44
20250321;46;7;15;48;49;65;80;67;39
20250322;47;15;28;45;46;66;76;44;43
20250325;48;27;29;31;60;74;88;71;23
20250327;49;28;35;43;45;64;85;13;35
20250328;50;17;26;46;56;71;90;6;22
20250329;51;9;45;66;68;71;85;31;44
20250401;52;4;19;32;47;74;81;10;90
20250403;53;29;30;31;32;35;57;26;6
20250404;54;42;51;71;77;80;82;72;5
20250405;55;5;8;22;41;60;73;18;54
20250408;56;11;20;34;46;48;90;68;81
20250410;57;11;24;32;40;44;85;27;36
20250411;58;9;20;43;49;52;57;61;8
20250412;59;16;38;60;79;83;85;27;36
20250415;60;40;57;60;66;80;81;36;9
20250417;61;8;20;40;44;46;49;63;48
20250418;62;4;11;18;23;83;88;89;70
20250419;63;8;32;51;54;62;69;18;30
20250422;64;10;59;61;62;68;74;43;31
20250424;65;13;14;20;31;55;60;89;25
20250426;66;10;21;24;48;63;67;34;45
20250428;67;13;18;30;44;51;81;38;52
20250429;68;20;31;39;59;60;82;57;10
20250502;69;54;55;67;76;80;85;82;52
20250503;70;1;4;22;44;70;72;18;53
20250505;71;6;18;37;63;72;73;36;28
20250506;72;2;35;51;58;63;88;8;51
20250508;73;1;23;27;54;67;83;65;30
20250509;74;3;47;51;77;85;88;52;39
20250510;75;8;14;17;39;49;55;2;80
20250513;76;2;15;25;62;76;81;89;5
20250515;77;10;28;35;37;73;75;42;27
20250516;78;15;21;30;31;42;80;69;42
20250517;79;10;11;19;22;39;88;29;73
20250520;80;5;19;21;30;33;48;74;39
20250522;81;2;19;23;46;49;72;71;88
20250523;82;2;8;10;18;20;79;13;10
20250524;83;1;3;5;53;62;71;32;53
20250527;84;7;10;35;40;53;75;60;33
20250529;85;27;32;51;67;71;81;35;90
20250530;86;31;34;62;63;82;87;81;77
20250531;87;4;8;47;48;63;90;77;12
20250603;88;1;6;31;37;47;71;26;72
20250605;89;10;17;19;21;63;74;4;60
20250606;90;2;10;33;55;73;74;80;49
20250607;91;5;28;46;49;52;76;83;21
20250610;92;14;45;55;62;76;80;51;17
20250612;93;21;61;69;76;79;81;77;76
20250613;94;8;23;25;48;78;83;80;39
20250614;95;10;18;44;56;73;86;48;55
20250617;96;17;48;52;58;86;87;74;49
20250619;97;4;6;11;31;69;73;9;26
20250620;98;34;67;76;77;86;90;40;43
20250621;99;4;17;28;36;42;50;5;71
20250624;100;2;23;32;36;63;64;37;76
20250626;101;10;56;69;70;79;81;53;45
20250627;102;25;49;54;55;62;73;4;86
20250628;103;10;35;38;41;51;56;3;51
20250701;104;6;9;25;28;75;79;83;20
20250703;105;37;42;49;53;57;65;62;8
20250704;106;26;45;58;65;70;82;27;73
20250705;107;16;46;61;71;75;85;64;12
20250708;108;1;33;40;61;64;73;15;48
20250710;109;5;15;20;32;65;75;12;24
20250711;110;1;31;40;62;64;74;81;11
20250712;111;16;24;25;43;64;78;54;12
20250715;112;4;10;14;48;58;83;47;63
20250717;113;16;35;37;42;43;68;58;8
20250718;114;20;37;50;70;75;88;46;16
20250719;115;5;43;46;56;58;90;23;54
20250722;116;3;8;44;52;69;85;11;67
20250724;117;10;14;37;66;88;89;34;88
20250725;118;15;16;17;36;62;83;7;31
20250726;119;1;9;19;49;53;88;77;44
20250729;120;13;27;31;60;65;75;39;69
20250731;121;14;55;56;57;58;66;46;65
20250801;122;9;25;27;36;54;86;45;31
20250802;123;42;54;66;78;80;88;60;14
20250805;124;6;31;57;60;65;80;12;71
20250807;125;43;55;70;79;83;85;24;4
20250808;126;8;34;38;53;78;79;58;37
20250809;127;6;18;40;41;45;88;37;12
20250812;128;7;11;26;59;82;83;24;54
20250814;129;3;19;30;47;49;75;35;14
20250816;130;6;15;25;31;72;79;54;31
20250818;131;5;19;58;59;83;87;10;32
20250819;132;5;10;51;62;77;81;74;58
20250821;133;49;56;57;61;62;86;16;53
20250822;134;7;25;38;39;66;69;17;24
20250823;135;5;29;40;47;52;80;4;61
20250826;136;12;23;25;34;41;63;21;20
20250828;137;56;59;64;67;72;78;51;86
20250829;138;18;22;32;34;52;56;62;45
20250830;139;30;43;46;62;73;90;35;73
20250902;140;16;19;28;44;60;78;9;73
20250904;141;5;16;38;45;63;83;46;83
20250905;142;9;39;47;52;71;82;83;52
20250906;143;59;73;75;76;78;88;57;5
20250909;144;34;47;71;73;82;90;49;52
20250911;145;3;9;11;35;65;74;26;29
20250912;146;29;33;44;52;63;65;19;84
20250913;147;26;28;31;35;37;65;30;5
20250916;148;1;12;26;44;51;90;72;45
20250918;149;12;38;46;49;60;65;2;46
20250919;150;11;16;23;31;49;78;63;13
20250920;151;2;12;15;31;63;71;50;57
20250923;152;1;6;20;43;59;73;58;89
20250925;153;11;19;36;41;65;82;17;15
20250926;154;2;17;23;39;58;82;75;6
20250927;155;9;10;21;25;27;68;54;6
20250930;156;5;8;71;74;77;81;34;70
20251002;157;1;21;39;42;52;89;6;17
20251003;158;2;4;69;75;79;88;12;7
20251004;159;48;54;61;68;79;87;80;45
20251007;160;17;21;40;56;61;79;87;85
20251009;161;38;49;50;54;78;82;90;43
20251010;162;20;38;42;61;81;82;16;80
20251011;163;28;51;55;62;80;90;68;90
20251014;164;9;31;44;59;70;86;37;81
20251016;165;7;44;45;58;76;80;77;13
20251017;166;2;9;10;32;66;77;72;44
20251018;167;12;13;19;26;75;82;50;54
20251021;168;4;9;14;33;36;77;66;15
20251023;169;7;29;42;62;68;73;26;21
20251024;170;5;12;23;31;84;90;68;77
20251025;171;16;18;33;53;58;89;81;59
20251028;172;8;25;40;54;58;63;50;63
20251030;173;15;30;37;39;56;74;43;47
20251031;174;8;30;32;61;67;85;22;9
20251103;175;30;56;80;81;85;87;67;2
20251104;176;5;18;28;38;44;76;23;89
20251106;177;9;48;51;53;73;88;19;43
20251107;178;5;24;32;67;82;88;43;89
20251108;179;17;18;19;33;35;62;80;58
20251111;180;3;37;42;59;63;84;49;64
20251113;181;7;9;17;54;73;90;89;3
20251114;182;26;38;43;46;72;73;45;45
20251115;183;20;23;40;51;55;85;5;80
20251118;184;18;40;54;83;85;89;4;57
20251120;185;5;9;15;17;48;74;65;75
20251121;186;12;14;18;53;84;86;72;35
20251122;187;2;8;29;47;59;65;86;26
20251125;188;18;20;21;23;40;43;52;10
20251127;189;9;28;43;50;61;88;83;62
20251128;190;1;12;20;21;42;58;84;34
20251129;191;8;16;29;61;65;69;17;85
20251202;192;5;17;28;59;70;90;27;66
20251204;193;12;30;45;48;59;60;40;90
20251205;194;10;19;29;30;56;71;76;13
20251206;195;1;38;42;78;82;84;24;71
20251209;196;8;31;51;65;78;79;26;77
20251211;197;14;44;72;81;85;86;80;47
20251212;198;7;21;35;38;64;80;29;87
20251213;199;2;5;7;36;58;64;14;62
20251216;200;2;18;24;35;41;84;44;20
20251218;201;7;28;63;69;73;77;64;14
20251219;202;16;52;60;75;81;88;40;49
20251220;203;11;24;42;50;89;90;36;44
20251222;204;2;14;28;36;78;85;17;11
20251223;205;16;18;22;24;34;80;62;53
20251227;206;8;19;20;41;74;84;45;74
20251229;207;36;38;45;61;79;83;12;52
20251230;208;6;9;17;20;60;67;1;73
20260102;1;29;33;47;56;69;89;16;7
20260103;2;16;30;32;43;68;76;36;58
20260105;3;11;13;17;56;80;84;41;13
20260108;4;35;42;45;53;55;88;66;52
20260109;5;31;33;61;68;71;72;87;18
20260110;6;11;19;24;66;82;88;58;48
20260112;7;1;11;40;73;75;81;70;22
20260113;8;20;29;56;68;72;74;35;50
20260115;9;44;49;60;69;73;85;36;1
20260116;10;14;21;24;52;80;86;57;14
20260117;11;3;7;41;56;65;83;79;82
20260120;12;8;13;25;60;72;74;78;34
20260122;13;2;30;52;56;57;78;59;25
20260123;14;2;6;11;19;88;90;69;52
20260124;15;22;37;55;61;68;71;21;18
20260127;16;11;19;27;31;54;84;38;37
20260129;17;29;30;34;56;66;80;88;11
20260130;18;32;33;39;40;52;86;63;16
20260131;19;2;6;7;33;37;80;11;80
20260203;20;11;16;17;41;42;46;70;57
20260205;21;6;8;26;27;57;90;41;30
20260206;22;6;8;17;31;36;75;90;82
20260207;23;4;7;12;30;69;81;41;67
20260210;24;1;15;29;39;63;83;73;21
20260212;25;5;11;35;52;80;85;66;29
20260213;26;1;52;57;71;76;83;37;3
20260214;27;5;23;40;47;80;85;6;47
20260217;28;16;21;42;45;52;88;58;21
20260219;29;20;39;40;43;76;90;53;53
20260220;30;30;34;41;42;49;83;64;77
20260221;31;49;58;60;66;68;81;75;58
20260224;32;4;18;23;26;45;87;82;29
20260226;33;18;30;36;52;67;72;69;47
20260227;34;10;14;49;55;71;79;80;36
20260228;35;14;17;33;63;64;80;15;27
20260303;36;4;16;42;48;56;68;26;83
20260305;37;7;23;39;62;63;78;22;35
20260306;38;4;17;22;37;50;88;20;2
20260307;39;3;12;18;40;45;69;5;49
20260310;40;8;34;42;47;55;83;4;42
20260312;41;8;24;25;62;63;64;43;54
20260313;42;3;11;13;20;53;61;88;43
20260314;43;3;6;33;63;88;89;18;87
20260317;44;2;13;16;41;53;56;60;6
20260319;45;19;39;45;54;62;89;42;45
20260320;46;14;32;45;51;54;87;61;50
20260321;47;9;26;33;49;51;55;50;4
20260324;48;6;54;60;64;74;87;10;65
20260326;49;24;26;39;69;77;80;82;3
20260327;50;6;22;27;43;58;64;10;74
20260328;51;9;45;62;67;68;81;36;54
20260331;52;1;3;39;46;47;61;25;67
20260402;53;18;24;25;32;36;63;40;80
20260403;54;28;52;53;64;66;72;44;6
20260404;55;8;21;29;46;60;81;42;80
20260407;56;10;16;18;47;50;59;7;60
20260409;57;2;30;38;63;74;84;19;82
20260410;58;3;10;13;17;58;90;32;7
20260411;59;19;28;38;48;77;85;59;57
20260414;60;3;5;20;27;35;66;17;6
20260416;61;9;11;12;38;44;54;60;39
20260417;62;13;27;45;53;57;84;34;63
20260418;63;11;22;28;33;68;77;9;70
20260421;64;18;19;40;43;56;77;6;65
20260423;65;18;24;28;35;56;58;72;57
20260424;66;6;13;33;37;68;82;56;20
20260427;67;40;57;62;64;85;87;23;56
20260428;68;29;42;43;47;57;60;27;30
20260430;69;6;7;15;44;52;58;40;16
20260502;70;7;58;60;79;84;86;2;19
20260504;71;3;14;31;46;61;63;75;24
20260505;72;24;34;45;55;81;87;23;52
20260507;73;1;34;48;66;69;73;75;58
20260508;74;8;16;41;47;51;90;82;69
20260509;75;9;27;30;42;43;62;11;11
20260512;76;2;28;31;57;58;59;5;2
20260514;77;31;56;72;74;84;85;18;34
20260515;78;5;13;17;28;47;68;42;19
20260516;79;7;12;60;69;89;90;59;36
20260519;80;49;57;61;73;79;86;8;36
20260521;81;1;38;57;58;64;81;28;50
20260522;82;5;17;65;71;83;87;50;86
20260523;83;14;29;34;57;59;69;20;16
20260526;84;7;10;35;41;45;61;2;45
20260528;85;22;33;36;74;78;86;81;34
20260529;86;9;42;44;46;85;90;56;20
20260530;87;8;13;21;39;63;71;72;56
20260604;88;12;33;43;55;74;75;70;59
20260605;89;9;25;51;63;73;89;90;40
20260606;90;2;7;29;68;72;89;57;38
20260608;91;28;33;51;59;82;87;88;87
20260609;92;18;36;47;55;73;80;90;54
20260611;93;7;21;22;40;44;87;53;83
20260612;94;18;24;42;68;75;83;26;20
20260613;95;13;23;34;68;87;90;80;54
20260616;96;4;28;33;35;66;80;48;72
20260618;97;4;26;39;43;70;87;57;57
20260619;98;14;18;25;69;81;89;11;69
20260620;99;14;59;69;71;82;89;47;3
20260623;100;1;12;17;27;66;84;61;4
20260625;101;25;27;54;72;73;76;31;80
20260626;102;1;22;30;45;73;76;64;49
20260627;103;15;19;36;47;85;90;42;62
20260630;104;1;7;51;64;78;83;13;66
20260702;105;4;17;19;23;47;59;51;82
20260703;106;22;26;30;40;68;86;72;48
20260704;107;2;37;55;62;72;76;34;75
20260707;108;3;16;30;53;55;79;84;66
20260709;109;9;17;20;31;40;79;58;47
20260710;110;2;3;12;28;63;82;76;79
20260711;111;6;7;10;47;49;61;5;62
20260714;112;8;44;49;80;85;88;30;64
20260716;113;1;15;21;46;52;67;41;76
20260717;114;7;34;45;64;65;76;46;90
20260718;115;1;28;52;62;79;86;61;31
20260721;116;13;14;15;29;38;63;24;49
20260723;117;2;12;22;34;70;74;41;8
20260724;118;20;40;53;61;74;79;11;30
20260725;119;18;19;33;34;61;85;15;59
20260728;120;1;6;9;43;54;62;87;69
20260730;121;20;47;75;76;78;89;9;89
20260731;122;2;6;10;31;39;83;66;75
20260801;123;8;11;21;24;72;88;33;11
20260804;124;49;56;58;70;76;78;29;16
20260806;125;2;11;20;33;74;83;15;19
20260807;126;1;7;29;32;60;63;68;37
20260808;127;9;12;55;61;82;85;71;31
20260811;128;8;19;38;53;66;79;90;49
20260813;129;2;7;16;29;57;84;18;1
20260814;130;9;18;20;25;53;90;49;23
20260817;131;18;24;69;71;73;82;29;41
20260818;132;10;16;24;25;39;66;70;6
20260820;133;14;18;26;51;64;71;77;49
20260821;134;12;25;27;28;39;57;42;13
20260822;135;2;16;23;31;72;85;82;14
20260825;136;15;36;62;67;69;70;32;15
20260827;137;2;27;28;50;75;84;32;40
20260828;138;4;8;27;62;70;79;60;55
20260829;139;12;17;45;59;74;77;62;62
20260901;140;42;47;59;64;67;71;88;75
